model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive,car_age,engine_size_category,is_high_cyl,is_automatic,top_speed_kmh,acceleration_0_100_sec,co2_emissions_gpkm,safety_rating,num_doors
75406,BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2019,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Very Large,1,0,220,7.0,160,4,4
74478,BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2019,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Very Large,1,0,220,7.0,160,4,4
74477,BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2019,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Very Large,1,0,220,7.0,160,4,4
74481,BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2019,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Very Large,1,0,220,7.0,160,4,4
74250,BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,6,Medium,0,1,216,7.7,131,5,5
74251,BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Medium,0,1,216,7.7,131,5,5
74252,BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Large,1,1,216,7.7,131,5,5
74106,BMW,X3,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,6,Medium,0,1,220,7.0,160,4,4
74310,BMW,X3,xDrive28d 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,6,Medium,0,1,220,7.0,160,4,4
74309,BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Medium,0,1,220,7.0,160,4,4
74308,BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Large,1,1,220,7.0,160,4,4
74333,BMW,X4,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2019,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Medium,0,1,220,7.0,160,4,4
73932,BMW,X4,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Large,1,1,220,7.0,160,4,4
75179,BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,6,Large,1,1,243,5.5,180,5,5
75181,BMW,X5,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,6,Large,1,1,243,5.5,180,5,5
75180,BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Large,1,1,243,5.5,180,5,5
75182,BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2019,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Very Large,1,1,243,5.5,180,5,5
74670,BMW,X6,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,6,Large,1,1,220,7.0,160,4,4
75866,BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2019,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Large,1,1,220,7.0,160,4,4
75869,BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2019,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,6,Very Large,1,1,220,7.0,160,4,4
74269,BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2019,Two Seaters,Front,2000,4,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,6,Medium,0,0,250,5.0,160,4,2
74270,BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),2019,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Large,1,0,250,5.0,160,4,2
74271,BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2019,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,6,Large,1,0,250,5.0,160,4,2
76610,BMW,2 Series,228i 2dr Convertible (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77864,BMW,2 Series,228i 2dr Coupe (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77865,BMW,2 Series,228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
78995,BMW,2 Series,228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77867,BMW,2 Series,228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77866,BMW,2 Series,228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
78996,BMW,2 Series,M235i 2dr Convertible (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77868,BMW,2 Series,M235i 2dr Coupe (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77869,BMW,2 Series,M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77562,BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77563,BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77568,BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2020,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,Rear Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77569,BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2020,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77574,BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2020,Small Station Wagons,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77564,BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77565,BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77566,BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77573,BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2020,Small Station Wagons,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77567,BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77570,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.8,149,5,4
77571,BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,250,5.8,149,5,4
77572,BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.8,149,5,4
77832,BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2020,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77833,BMW,3 Series Gran Turismo,328i xDrive SULEV 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2020,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.8,149,5,4
77834,BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,250,5.8,149,5,4
77607,BMW,4 Series,428i 2dr Convertible (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77604,BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77608,BMW,4 Series,428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77613,BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77609,BMW,4 Series,428i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77614,BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77610,BMW,4 Series,428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77615,BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2020,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77611,BMW,4 Series,435i 2dr Convertible (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77605,BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77612,BMW,4 Series,435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77606,BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77141,BMW,4 Series Gran Coupe,428i 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
76611,BMW,4 Series Gran Coupe,428i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77140,BMW,4 Series Gran Coupe,428i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77139,BMW,4 Series Gran Coupe,428i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
77138,BMW,4 Series Gran Coupe,435i 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77384,BMW,4 Series Gran Coupe,435i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77654,BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),2020,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,250,5.2,155,5,4
77655,BMW,5 Series,528i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2020,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,250,5.2,155,5,4
77660,BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),2020,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,Rear Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77661,BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2020,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77656,BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77658,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2020,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77662,BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,250,5.2,155,5,4
77664,BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,250,5.2,155,5,4
77982,BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77983,BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,250,5.2,155,5,4
77984,BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,250,5.2,155,5,4
77985,BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,250,5.2,155,5,4
76939,BMW,6 Series,640i 2dr Convertible (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76935,BMW,6 Series,640i 2dr Coupe (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76940,BMW,6 Series,640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76936,BMW,6 Series,640i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2020,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76941,BMW,6 Series,650i 2dr Convertible (4.4L 8cyl Turbo 8A),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76937,BMW,6 Series,650i 2dr Coupe (4.4L 8cyl Turbo 8A),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76934,BMW,6 Series,650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76938,BMW,6 Series,650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76872,BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76869,BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2020,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,220,7.0,160,4,4
76870,BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76871,BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
77686,BMW,7 Series,740i 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.4,170,5,4
76821,BMW,7 Series,740Ld xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2020,Large Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,5,Large,1,1,250,5.4,170,5,4
77689,BMW,7 Series,740Li 4dr Sedan (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,250,5.4,170,5,4
77687,BMW,7 Series,740Li xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,250,5.4,170,5,4
77688,BMW,7 Series,750i 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,250,5.4,170,5,4
77692,BMW,7 Series,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,250,5.4,170,5,4
77690,BMW,7 Series,750Li 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,250,5.4,170,5,4
77691,BMW,7 Series,750Li xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,250,5.4,170,5,4
77693,BMW,7 Series,760Li 4dr Sedan (6.0L 12cyl Turbo 8A),2020,Large Cars,Front,6000,12,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,250,5.4,170,5,4
77910,BMW,ActiveHybrid 5,4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2020,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
77959,BMW,ActiveHybrid 7,740Li 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2020,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Large,1,1,220,7.0,160,4,4
78212,BMW,ALPINA B6 Gran Coupe,xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
78184,BMW,ALPINA B7,LWB 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
78190,BMW,ALPINA B7,LWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
78182,BMW,ALPINA B7,SWB 4dr Sedan (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
78186,BMW,ALPINA B7,SWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2020,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Very Large,1,1,220,7.0,160,4,4
76491,BMW,M3,4dr Sedan (3.0L 6cyl Turbo 6M),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,5,Large,1,0,290,3.9,221,5,4
77368,BMW,M4,2dr Convertible (3.0L 6cyl Turbo 6M),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,5,Large,1,0,220,7.0,160,4,4
76523,BMW,M4,2dr Coupe (3.0L 6cyl Turbo 6M),2020,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,5,Large,1,0,220,7.0,160,4,4
77978,BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,5,Very Large,1,0,220,7.0,160,4,4
77050,BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,5,Very Large,1,0,220,7.0,160,4,4
77049,BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2020,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,5,Very Large,1,0,220,7.0,160,4,4
77053,BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2020,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,5,Very Large,1,0,220,7.0,160,4,4
76822,BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2020,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,216,7.7,131,5,5
76823,BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2020,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Medium,0,1,216,7.7,131,5,5
76824,BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2020,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,5,Large,1,1,216,7.7,131,5,5
76678,BMW,X3,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2020,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
76882,BMW,X3,xDrive28d 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A),2020,Sport Utility Vehicles,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,5,Medium,0,1,220,7.0,160,4,4
